"Week_Number" "month" "day" "year" "ARRefillVol1" "ARRefillVol2" "BRRunoffAprJuly" "BRRefillCurve" "DallesJanJul" "DallesRunoffAprAug" "DallesRunoffAprSep" "ModDallesRunoffAprSep" "DARunoffJanApr" "DURefillVol" "DURefillVol1" "DURunoffAprAug" "DWRefillVol1" "DWRefillVol2" "DWRunoffAprJuly" "DWSumRunoffMarJun" "GCRefillVol1" "GCRefillVol2" "GCRunoffJanApr" "HHInQAprAug" "HHRefillVol" "HHRefillVol1" "HHSumAprAug" "HHSumAprJul" "HHSumMaySept" "LBRefillVol2" "LBRefillVol1" "LBSumAprAug" "LBSumMayAug" "MIRefillVol1" "MIRefillVol2" "MISumRunoffAprilAug" "MISumRunoffMayAug" "PriVICMI" "PriVICREV" "PriVICAR" "PriVICDU" "PriVICLB" "PriVICBONF" "PriVICCL" "PriVICCOL" "PriVICHH" "PriVICKE" "PriVICNOX" "PriVICCB" "PriVICAF" "PriVICBD" "PriVICGC" "PriVICCJ" "PriVICWE" "PriVICRR" "PriVICRI" "PriVICWA" "PriVICPR" "PriVICPAL" "PriVICMIL" "PriVICBR" "PriVICOX" "PriVICHC" "PriVICDW" "PriVICLG" "PriVICLIG" "PriVICLM" "PriVICIH" "PriVICMCN" "PriVICJD" "PriVICDA" "PriVICBON" "DemVICAF" "DemVICAR" "DemVICBONF" "DemVICBON" "DemVICBD" "DemVICBR" "DemVICCB" "DemVICCJ" "DemVICCOL" "DemVICCL" "DemVICDA" "DemVICDU" "DemVICDW" "DemVICKE" "DemVICHH" "DemVICGC" "DemVICHC" "DemVICIH" "DemVICJD" "DemVICLB" "DemVICLIG" "DemVICLG" "DemVICLM" "DemVICMCN" "DemVICMI" "DemVICMIL" "DemVICNOX" "DemVICOX" "DemVICPAL" "DemVICPR" "DemVICREV" "DemVICRI" "DemVICRR" "DemVICWA" "DemVICWE" "RetVICWA" "RetVICPR" "RetVICMCN" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CurtVICCJ" "CurtVICDA" "CurtVICJD" "CurtVICMCN" "CurtVICPR" "CurtVICRR" "CurtVICRI" "CurtVICWA" "CurtVICWE"
20 12 17 1995 685000 227340 0 0 0 0 0 0 0 227340 431000 0 1779728.021 1452200 0 0 3921842 3921900 0 0 1190649.42172227 2629366.674 0 0 0 900295.5 3850000 0 0 14945163.785 14900127.9832387 0 0 68148.1113428571 110866.1355 232526.322514286 17117.3584285714 110370.267642857 179902.842042857 314788.816542857 116735.227457143 40532.2386428571 146215.5633 331283.364942857 353972.294614286 421041.3975 449541.898457143 1241052.12244286 1285753.61802857 1349423.05088571 1384788.34645714 1433500.42127143 1438502.73621429 1486661.4225 42307.8472252855 112811.955848116 196585.820228571 196585.820228571 213596.0712 130252.585242857 743357.488114286 755611.3746 783175.677042857 774339.311828571 2513480.77941429 2653170.72171429 2757699.666 2781043.14124286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180459.641502378 437267.534816535 906925.334265864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 12 24 1995 1027500 227340 0 0 0 0 0 0 0 227340 436500 0 1777893.3205 1452200 0 0 3921842 3921900 0 0 1215010.43147797 2603284.175 0 0 0 900295.5 3825000 0 0 14953246.4475 14701201.5687678 0 0 78757.7000142857 112125.639857143 215224.501242857 15580.1680714286 73900.1784857143 109463.8212 211801.029557143 76129.6003714286 26374.2195857143 92281.0082142857 216696.237042857 230080.702242857 280306.165757143 294664.515428571 848009.407628571 873469.246885714 915792.560228571 938342.6469 971938.685957143 973138.686171429 1023044.81078571 36048.0158056159 66213.1687806994 164860.194728571 164860.194728571 173069.782971429 77781.8320714286 486378.929828571 487803.062314286 504295.627242857 551097.619071429 1677782.77894286 1732542.45814286 1815993.05155714 1826142.47485714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180459.641502378 437267.534816535 906925.334265864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 12 31 1995 1370000 227340 0 0 0 0 0 0 0 227340 442000 0 1776058.62 1452200 0 0 3921842 3921900 0 0 1239895.07769081 2577201.676 0 0 0 900295.5 3800000 0 0 14961329.11 14509229.2051254 0 0 85711.7508428571 118508.450914286 214754.418514286 18053.5569428571 80973.2376 110546.7966 266538.890571429 70881.3349714286 26897.8560428571 95448.6120857143 202304.168357143 213933.261342857 252142.854942857 263938.559528571 891159.828557143 936394.877957143 981705.299271429 1003817.03875714 1042744.64901429 1042657.37627143 1079450.77127143 35182.1664840761 54591.185633567 185418.876085714 185418.876085714 196720.696285714 88746.4621285714 672573.343242857 669871.855157143 700544.257328571 730359.799842857 1959959.35825714 2053952.10231429 2158102.20355714 2250030.15385714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180459.641502378 437267.534816535 906925.334265864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 1 7 1996 1684000 227340 0 0 0 0 0 0 0 227340 446200 0 1779549.5096 1452200 0 0 3921842 3921900 0 0 1265235.92233222 2555224.9392 0 0 0 900295.5 3780000 0 0 14959186.956 14307238.3272974 0 0 75693.2366571429 106554.068614286 197890.944428571 19233.7224428571 77161.0055142857 95561.6699571429 194600.365328571 68388.1113857143 27354.0544714286 91606.6279285714 185079.702471429 196528.299557143 244930.952828571 256441.037528571 878483.462657143 929157.190714286 978027.943242857 998219.682385714 1042498.69855714 1042090.10344286 1078230.93634286 37524.2533570216 53028.662978523 295003.689042857 295003.689042857 311166.997714286 101101.505657143 801157.829014286 801449.399314286 843961.142442857 821653.039285714 2107739.88051429 2232091.63825714 2336313.14447143 2448462.58598571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143885.44486365 462935.922383715 936298.338602488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 1 14 1996 1998000 227340 0 0 0 0 0 0 0 227340 450400 0 1783040.3992 1452200 0 0 3921842 3921900 0 0 1293964.53617363 2533248.2024 0 0 0 900295.5 3760000 0 0 14957044.802 14094792.5715693 0 0 65238.3587571429 84196.3786714286 178185.155785714 17043.9699857143 86677.7014285714 147907.464428571 266086.659085714 76278.3607285714 30741.8236714286 98058.8604857143 200312.763042857 219713.097085714 277561.0413 295348.813071429 985582.985914286 1031877.20905714 1076991.2667 1103819.70124286 1166568.80335714 1166665.99345714 1220933.77174286 37294.5798279432 51640.4731445993 343231.796828571 343231.796828571 359188.824471429 129788.452928571 842092.712357143 841575.026314286 881631.231814286 856268.582657143 2300001.73302857 2395884.72535714 2509119.12574286 2650828.24195714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143885.44486365 462935.922383715 936298.338602488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1 21 1996 2312000 227340 0 0 0 0 0 0 0 227340 454600 0 1786531.2888 1452200 0 0 3921842 3921900 0 0 1311379.42898647 2511271.4656 0 0 0 900295.5 3740000 0 0 14954902.648 13876094.9138984 0 0 58986.4568142857 74499.1868571428 164286.971485714 13959.6719142857 64565.9619428571 98489.2737857143 193874.414785714 60234.0603428571 19428.1026428571 85979.5194857143 178000.692942857 192212.265728571 243237.068228571 261883.683128571 767149.2279 800316.837128571 832643.454471429 855534.698228571 899607.433371429 900801.483171429 960619.014514286 36963.5322684366 60709.4677709375 335135.266457143 335135.266457143 348884.6904 77087.6170714286 700242.769671429 704459.629928571 733963.767428571 706258.638514286 1866537.85397143 1951414.56334286 2059452.26858571 2165117.742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143885.44486365 462935.922383715 936298.338602488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 1 28 1996 2626000 227340 0 0 0 0 0 0 0 227340 458800 0 1790022.1784 1452200 0 0 3921842 3921900 0 0 1317474.65035645 2489294.7288 0 0 0 900295.5 3720000 0 0 14952760.494 13639393.2860704 0 0 40982.4866571429 53412.9021 134945.478642857 11266.1177142857 47831.4135 70359.6819857143 142111.760914286 37834.7175 8108.4312 55761.3322714286 150005.9772 160266.4749 200556.730028571 209042.0208 571360.763185714 616318.126585714 644570.693614286 663494.994514286 692255.330228571 692808.718757143 755651.044028571 36472.5877233926 48893.9759866978 361684.031528571 361684.031528571 368763.041057143 45730.9172571429 607352.835728571 610681.100785714 627274.822757143 600837.132085714 1497235.30868571 1543243.91194286 1628816.81978571 1695102.45145714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143885.44486365 462935.922383715 936298.338602488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 2 4 1996 2940000 227340 0 0 0 0 0 0 0 227340 463000 0 1793513.068 1452200 0 0 3921842 3921900 0 0 1367136.82165501 2467317.992 0 0 0 900295.5 3700000 0 0 14950618.34 13490283.2686208 0 0 59153.0684142857 77462.4931714286 246827.151514286 14050.9116 93996.711 248729.300614286 335325.679714286 112829.772214286 51675.3811285714 112312.086171429 392604.367628571 436823.879657143 589814.981357143 484504.549328571 1540742.75447143 1567087.22198571 1565593.668 1552643.58304286 1620486.23978571 1599967.22785714 1633216.15941429 35287.2730218307 45821.5771726761 423947.183142857 423947.183142857 438729.9957 348200.392757143 1793195.03095714 1744905.43555714 2011513.74762857 1898487.61174286 3303906.04452857 3355710.3513 3737340.17151429 4276905.8877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143885.44486365 462935.922383715 936298.338602488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 2 11 1996 2975000 227340 0 0 0 0 0 0 0 227340 467500 0 1801198.9755 1452200 0 0 3921842 3921900 0 0 1421767.58888213 2447830.4975 0 0 0 900295.5 3675000 0 0 14944866.2625 13332311.1008283 0 0 50290.9180714286 69290.5908857143 136968.6195 12083.3079428571 91729.6031571429 270930.296314286 375629.819142857 145789.116942857 56643.9770571429 212286.980057143 552025.8837 590423.907085714 704408.059671429 790591.876714286 1795862.80002857 1933942.16352857 2008352.09417143 2068139.87344286 2168779.23025714 2184319.7289 2293579.25254286 34928.0950802673 74409.9319083913 402507.840471429 402507.840471429 432714.126857143 234015.909557143 1461536.78991429 1486421.42245714 1609130.86585714 1461229.35184286 4603865.28492857 4892396.9067 5132916.61907143 5427900.4734 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159003.898125141 495258.085158671 1081747.80537081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 2 18 1996 3010000 227340 0 0 0 0 0 0 0 227340 472000 0 1808884.883 1452200 0 0 3921842 3921900 0 0 1465290.91610926 2428343.003 0 0 0 900295.5 3650000 0 0 14939114.185 13190073.8118787 0 0 66025.7969142857 87203.3213571428 153451.267071429 11329.5888 90912.4129285714 201207.308657143 301436.086885714 111001.011557143 45536.5370571429 156172.589871429 391878.417085714 422632.141585714 565692.001842857 588567.377828571 1464309.68297143 1576687.2237 1626081.61268571 1661861.45378571 1747773.53524286 1747305.43598571 1856537.19102857 35891.0572883409 79658.2611333237 438442.392342857 438442.392342857 490984.550485714 271517.403857143 1591289.54035714 1590123.25915714 1711717.99161429 1619825.7438 3769575.54917143 3903846.64752857 4070642.71037143 4302024.56987143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159003.898125141 495258.085158671 1081747.80537081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 2 25 1996 3045000 227340 0 0 0 0 0 0 0 227340 476500 0 1816570.7905 1452200 0 0 3921842 3921900 0 0 1490423.49625067 2408855.5085 0 0 0 900295.5 3625000 0 0 14933362.1075 13018169.7407719 0 0 36359.0147571429 50893.8933857143 112155.391928571 10258.5142285714 50396.0420571429 129104.155285714 207899.541257143 72589.1038714286 27145.7899714286 107416.878685714 270011.949042857 288831.125957143 354019.897928571 386344.5318 858539.657442857 952722.814757143 1000639.51752857 1035844.15191429 1095199.53441429 1098617.05568571 1225525.5081 34245.1583278366 85506.3850607335 584277.129128571 584277.129128571 605450.686628571 123842.005585714 1167322.5225 1177194.2598 1237789.31194286 1163093.76141429 2707630.89672857 2812481.16338571 2952091.76682857 3122577.08652857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159003.898125141 495258.085158671 1081747.80537081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 3 3 1996 3080000 227340 0 0 0 0 0 0 0 227340 481000 0 1824256.698 1452200 0 0 3921842 3921900 0 0 1512824.83623494 2389368.014 0 0 0 900295.5 3600000 0 0 14927610.03 12855915.2581652 0 0 46008.6032571429 63258.8542714286 126541.5102 9496.8612 58264.4732142857 112464.813471429 189695.240485714 62221.4987142857 24414.5498142857 92001.3387428571 224033.097857143 240755.745471429 296362.366971429 315078.403371429 798238.159071429 852462.300985714 892562.142857143 914076.857442857 955670.2533 955142.6499 1048645.47651429 30546.3837606412 46111.6533103848 431847.349842857 431847.349842857 440860.244014286 91533.2394857143 892189.250228571 889672.224985714 956197.8567 903770.7399 2021867.46848571 2100674.75528571 2232972.29957143 2398338.27951429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159003.898125141 495258.085158671 1081747.80537081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 3 10 1996 3122500 227340 0 0 0 0 0 0 0 227340 488000 0 1879942.3375 1452200 0 0 3921842 3921900 0 0 1542027.49974778 2376574.697 0 0 0 900295.5 3572500 0 0 14930882.765 12747486.2397156 0 0 99834.0674142857 133344.8172 215381.195485714 11038.0185 81181.5021 145247.629242857 228930.288814286 72001.9963285714 31215.8733428571 102656.547257143 245857.233985714 263020.212257143 322450.966671429 326316.752485714 1033487.78785714 1099592.92362857 1148318.88274286 1175232.60655714 1228310.30198571 1225727.82218571 1315719.90437143 27354.2522007957 50451.9454013513 540839.104842857 540839.104842857 556199.107585714 126914.402828571 1200311.6193 1193613.43628571 1261085.18387143 1194103.35372857 2516602.76344286 2613929.72297143 2732588.91771429 2942725.81474286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164217.091898874 484831.591323614 1253784.90050547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33 3 17 1996 3165000 227340 0 0 0 0 0 0 0 227340 495000 0 1935627.977 1452200 0 0 3921842 3921900 0 0 1575109.8333749 2363781.38 0 0 0 900295.5 3545000 0 0 14934155.5 12625680.6899517 0 0 86457.5361 112093.904314286 228480.0408 12343.1427 90884.6443285714 174801.353528571 274486.660585714 74400.0132857143 35095.5434571429 111544.482728571 271793.106385714 293609.308628571 352984.525842857 372150.810257143 1094235.5673 1186980.70782857 1258316.25775714 1300617.75291429 1364767.18585714 1365485.20251429 1437032.98388571 33390.8526417876 58939.6261050755 643386.561171429 643386.561171429 656840.447871429 113708.450057143 1229801.8725 1231267.65788571 1279210.14578571 1208162.19921429 2756785.28567143 2842058.68932857 2949306.97294286 3123870.3099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164217.091898874 484831.591323614 1253784.90050547 0 0 0 0 0 0 0 0 0 0 6.28378704138237 0 0 0 0 0 0 34.6725029775429
34 3 24 1996 3207500 227340 0 0 0 0 0 0 0 227340 502000 0 1991313.6165 1452200 0 0 3921842 3921900 0 0 1607422.58008774 2350988.063 0 0 0 900295.5 3517500 0 0 14937428.235 12489185.5507878 0 0 71767.9467 95888.9427428571 193146.480771429 10022.4811285714 76466.7905142857 139904.157214286 217487.642142857 64464.8049 34325.9565428571 101317.704042857 246854.920114286 264981.8655 316201.0482 340042.374771429 954958.187057143 1045356.88088571 1114550.28167143 1150734.75094286 1202102.694 1203360.21488571 1258720.88592857 35146.0059413451 54098.75896492 782090.718171429 782090.718171429 793110.885428571 98199.6869571429 1286495.43634286 1290747.99908571 1328915.93978571 1265300.06065714 2601505.25794286 2666400.47614286 2765377.6839 2901773.08015714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164217.091898874 484831.591323614 1253784.90050547 0 0 0 0 0 0 0 0 0 6.78914982923408 0 0 0 0 0 0 0 5.39212807560947
35 3 31 1996 3250000 227340 0 0 0 0 0 0 0 227340 509000 0 2046999.256 1452200 0 0 3921842 3921900 0 0 1637630.86361487 2338194.746 0 0 0 900295.5 3490000 0 0 14940700.97 12355211.4038096 0 0 74288.9388857143 100690.927071429 190873.422514286 11147.1094285714 75439.3523142857 134124.321471429 211559.046042857 66119.0200714286 32221.4933571429 102291.588514286 247166.325128571 260140.211742857 315772.618371429 321522.702042857 936743.968928571 955571.079728571 1017788.6115 1042520.51674286 1083078.54051429 1082602.50737143 1129501.6893 35100.515782808 61779.9783797165 639665.568771429 639665.568771429 651895.6536 125603.328214286 1203614.09922857 1198445.17268571 1239207.49401429 1200385.00774286 2431920.43427143 2436859.27812857 2541340.6191 2654380.63928571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164217.091898874 484831.591323614 1253784.90050547 0 0 0 0 0 0 0 0 0 0 0 0 79.5165523469123 0 0 0 0 0
36 4 7 1996 3330000 227340 0 0 0 0 0 0 0 227340 518250 0 2172552.274 1452200 0 0 3921842 3921900 0 0 1754122.13775628 2385153.1615 0 0 0 900295.5 3482500 0 0 14968841.53 12334453.5702849 0 0 152794.738028571 236862.191057143 489661.575042857 31481.6585142857 247868.474014286 449137.270285714 667618.631614286 272810.627228571 118504.483971429 334718.737457143 664909.209642857 693262.933714286 787471.876157143 704128.3902 2278445.36554286 2260723.04832857 2371472.15901429 2431484.07055714 2518592.18528571 2499985.23981429 2546315.16544286 27383.5347054906 78368.6856909791 686806.734214286 686806.734214286 712960.788471429 249564.342085714 1813656.52221429 1799472.71802857 1839475.3698 1777948.08608571 4172190.4971 4096461.55795714 4184757.77207143 4283128.03757143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208529.664125972 776773.206130047 1600465.47508647 0 0 0 0 0 0 0 0 0 0 0 18.5586978238035 3.3748347751691 0 0 0 0 0
37 4 14 1996 3410000 227340 0 0 0 0 0 0 0 227340 527500 0 2298105.292 1649987.18012457 0 0 3921842 3921900 0 0 1851895.39202626 2432111.577 0 0 0 900295.5 3475000 0 0 14996982.09 12358801.8605174 0 0 197900.861785714 296977.243114286 537441.418285714 38219.5109571429 234795.413828571 412847.677028571 676996.484528571 254338.557814286 99786.4641 365492.296671429 789485.099657143 817811.055128571 950166.120085714 1005306.6258 2800883.80594286 2844712.5741 3033588.64088571 3118199.56508571 3217343.38444286 3223654.79052857 3328669.68531429 156938.617187833 163318.14199776 733424.2632 733424.2632 755319.8043 229957.727014286 1776416.84614286 1784775.19474286 1821298.83762857 1721704.77025714 5336496.15955714 5373458.14962857 5473615.52288571 5606664.80284286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208529.664125972 776773.206130047 1600465.47508647 0 0 0 0 0 0 0 0 0 0 0.0170912054873838 151.481878841321 174.23620677762 0 3.17702575428468 24.9376191591863 0 14.4398008715102
38 4 21 1996 3490000 227340 0 0 0 0 0 0 0 227340 536750 0 2423658.31 1957939.15920462 0 0 3921842 3921900 0 0 1970165.8400391 2479069.9925 0 0 0 900295.5 3467500 0 0 15025122.65 12401092.6332927 0 0 215843.344328571 329432.7861 575220.598585714 39112.0731 259691.9472 468428.5134 748076.166642857 306535.591928571 120283.657842857 386884.036028571 751075.175442857 780952.205571429 975187.612157143 969988.933542857 3087995.26217143 3104051.46338571 3266208.18655714 3326852.82548571 3417648.2136 3409147.05505714 3508826.4117 69678.6695949567 192424.727457135 803883.118757143 803883.118757143 842636.183528571 335720.390528571 2149355.09455714 2141581.87002857 2248018.91382857 2134602.03407143 5700875.72875714 5664746.79668571 5772003.01418571 5958407.67557143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208529.664125972 776773.206130047 1600465.47508647 0 0 0 0 0 0 0 0 0 0 9.93443725965468 232.092475266124 252.16651168442 0 0 0 0 0
39 4 28 1996 3570000 227340 0 0 0 0 0 0 0 227340 546000 0 2549211.328 2143661.69497039 0 0 3921842 3921900 0 0 2055008.84406622 2526028.408 0 0 0 900295.5 3460000 0 0 15053263.21 12399048.8526966 0 0 171508.790957143 268633.4364 438039.747642857 32828.4356142857 204888.631628571 370411.305814286 578249.359457143 227881.032428571 86856.2138571429 322926.999814286 680921.774485714 709721.779628571 830574.693771429 920943.635528571 2448176.9661 2492654.32941429 2663857.66577143 2739582.63797143 2830308.60458571 2843066.29281429 2958508.2969 56131.7891020977 100853.390967992 633163.749428571 633163.749428571 664506.564942857 213490.947214286 1648040.62487143 1663378.80942857 1720282.62124286 1636832.02782857 4959634.60465714 5014160.23422857 5128775.13072857 5307583.09654286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 208529.664125972 776773.206130047 1600465.47508647 0 0 0 0 0 0 0 0 0 0 0 0 117.743636396363 50.2383107934313 0 32.4773280701511 0 0
40 5 5 1996 4084000 227340 0 0 0 0 0 0 0 227340 609000 0 2696225.3832 2222721.25974478 0 0 3921842 3921900 0 0 2097772.59601195 2669511.9044 0 0 0 900295.5 3640000 0 0 15374447.418 12430085.1728969 0 0 169878.377442857 252614.921142857 433315.1187 32995.0472142857 169045.319442857 287426.828185714 457872.478457143 167869.120885714 58661.1675 231229.1322 488763.062485714 508978.603285714 581240.434371429 650249.372314286 1815247.2663 1835591.73274286 1959493.24247143 2005858.87058571 2065049.62495714 2068074.41888571 2126410.29707143 59145.6993328475 127801.024997509 674842.434557143 674842.434557143 699550.538142857 134596.387671429 1387378.76014286 1391815.78572857 1419828.35271429 1392565.53792857 3656981.81005714 3608422.46254286 3694872.06475714 3819531.26057143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156397.301238274 487959.528845372 1188619.34060826 0 0 0 0 0 0 0 0 0 0 0 315.761114112057 411.350500438141 35.5804805350543 0.42538221444148 160.632514812114 0 0
41 5 12 1996 4598000 227340 0 0 0 0 0 0 0 227340 672000 0 2843239.4384 2470986.80514774 0 0 3921842 3921900 0 0 2282600.50555767 2812995.4008 0 0 0 900295.5 3820000 0 0 15695631.626 12548701.6740257 0 0 257458.558371429 424575.943585714 773649.063771429 71349.4342285714 308715.427028571 534749.847557143 899641.152385714 454762.395257143 200725.3251 504940.255457143 885836.191242857 908636.195314286 1111327.1406 1034253.40782857 3094542.70135714 3049146.99077143 3132901.05531429 3156766.18354286 3210216.7716 3180748.33658571 3208681.56471429 87483.6667385958 142942.719090285 654692.348314286 654692.348314286 702497.976685714 303802.3683 2459125.72838571 2409655.96748571 2443291.67597143 2390695.9641 5132924.55295714 4936981.37747143 5001249.8187 5081977.10584286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156397.301238274 487959.528845372 1188619.34060826 0 0 0 0 0 0 0 0 0 0 19.8688745193094 810.263796323596 1004.57478765742 92.3379666239656 32.1485153206947 96.6806173136358 0 0
